Y1 22 630
Y1 23 631
Y1 24 632
Y1 25 633
Y1 26 634
Y1 27 635
Y1 28 636
Y1 29 637
Y1 30 638
Y1 31 639
Y2 0 640
Y2 1 641
Y2 2 642
Y2 3 643
Y2 4 644
Y2 5 645
Y2 6 646
Y2 7 647
Y2 8 648
Y2 9 649
Y2 10 650
Y2 11 651
Y2 12 652
Y2 13 653
Y2 14 654
Y2 15 655
Y2 16 656
Y2 17 657
Y2 18 658
Y2 19 659
Y2 20 660
Y2 21 661
Y2 22 662
Y2 23 663
Y2 24 664
Y2 25 665
Y2 26 666
Y2 27 667
Y2 28 668
Y2 29 669
Y2 30 670
Y2 31 671
Y3 0 672
Y3 1 673
Y3 2 674
Y3 3 675
Y3 4 676
Y3 5 677
Y3 6 678
Y3 7 679
Y3 8 680
Y3 9 681
Y3 10 682
Y3 11 683
Y3 12 684
Y3 13 685
Y3 14 686
Y3 15 687
Y3 16 688
Y3 17 689
Y3 18 690
Y3 19 691
Y3 20 692
Y3 21 693
Y3 22 694
Y3 23 695
Y3 24 696
Y3 25 697
Y3 26 698
Y3 27 699
Y3 28 700
Y3 29 701
Y3 30 702
Y3 31 703
Y4 0 704
Y4 1 705
Y4 2 706
Y4 3 707
Y4 4 708
Y4 5 709
Y4 6 710
Y4 7 711
Y4 8 712
Y4 9 713
Y4 10 714
Y4 11 715
Y4 12 716
Y4 13 717
Y4 14 718
Y4 15 719
